time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-20 00:00:00+00:00,4,2,13,5
2025-12-21 00:00:00+00:00,15,13,4,4
2025-12-22 00:00:00+00:00,76,21,40,2
2025-12-23 00:00:00+00:00,22,14,53,9
2025-12-24 00:00:00+00:00,62,28,12,4
2025-12-25 00:00:00+00:00,7,3,1,1
2025-12-26 00:00:00+00:00,5,3,7,5
2025-12-27 00:00:00+00:00,7,5,3,3
2025-12-28 00:00:00+00:00,6,4,2,2
2025-12-29 00:00:00+00:00,6,4,28,9
2025-12-30 00:00:00+00:00,8,5,1,1
2025-12-31 00:00:00+00:00,4,2,0,0
2026-01-01 00:00:00+00:00,129,39,8,8
2026-01-02 00:00:00+00:00,7,4,5,3
