time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-19 00:00:00+00:00,3.0,2.0,17,8
2025-05-20 00:00:00+00:00,1.0,1.0,4,4
2025-05-21 00:00:00+00:00,,,2,2
2025-05-22 00:00:00+00:00,,,11,8
2025-05-23 00:00:00+00:00,1.0,1.0,35,6
2025-05-24 00:00:00+00:00,4.0,4.0,6,4
2025-05-25 00:00:00+00:00,1.0,1.0,2,2
2025-05-26 00:00:00+00:00,,,17,3
2025-05-27 00:00:00+00:00,,,3,3
2025-05-28 00:00:00+00:00,4.0,4.0,1,1
2025-05-29 00:00:00+00:00,7.0,5.0,11,1
2025-05-30 00:00:00+00:00,2.0,1.0,14,3
2025-05-31 00:00:00+00:00,1.0,1.0,16,3
