url_path,views_total,views_unique
/morganstanley/url-detector/pulls,7,1
/morganstanley/url-detector/blob/ae2c84dc80303788f27c12463d6e917be729207e/.github/workflows/release.yml,3,3
/morganstanley/url-detector,3,2
/morganstanley/url-detector/commits,2,1
/morganstanley/url-detector/pull/127,2,1
/morganstanley/url-detector/pull/128,2,1
/morganstanley/url-detector/pull/129,2,1
/morganstanley/url-detector/pull/130,2,1
/morganstanley/url-detector/issues,1,1
/morganstanley/url-detector/pull/126,1,1
