url_path,views_total,views_unique
/morganstanley/ts-mocking-bird/pulls,6,1
/morganstanley/ts-mocking-bird,5,5
/morganstanley/ts-mocking-bird/pull/171,3,1
/morganstanley/ts-mocking-bird/pull/185,3,1
/morganstanley/ts-mocking-bird/pull/171/files,2,1
/morganstanley/ts-mocking-bird/pull/182,2,1
/morganstanley/ts-mocking-bird/pull/182/files,2,1
/morganstanley/ts-mocking-bird/pull/183,2,1
/morganstanley/ts-mocking-bird/pull/184,2,1
/morganstanley/ts-mocking-bird/actions/runs/15394660031/job/43312227165,1,1
